"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.750472130E-1,-6.156000137E0,4.296000004E0,1.476000071E0
9.775368750E-1,-6.000000477E0,4.267050266E0,1.291050076E0
9.800265180E-1,-5.875950336E0,4.366950035E0,1.372950077E0
9.825162190E-1,-5.751000404E0,4.444050312E0,1.807950139E0
9.850059030E-1,-5.761050224E0,4.525050163E0,2.452050209E0
9.874954730E-1,-5.872950077E0,4.516050339E0,3.064950228E0
9.899850690E-1,-6.055050373E0,4.497000217E0,3.750000238E0
9.924747310E-1,-6.273000240E0,4.494000435E0,4.332000256E0
9.949643740E-1,-6.466950417E0,4.405950069E0,4.662000179E0
9.974540750E-1,-6.550950527E0,4.252050400E0,4.744050026E0
9.999437590E-1,-6.556050301E0,4.149000168E0,4.558950424E0
1.002433319E0,-6.538950443E0,4.164000034E0,4.312950134E0
1.004922915E0,-6.474000454E0,4.144950390E0,3.967950106E0
1.007412623E0,-6.424050331E0,4.216950417E0,3.613950253E0
1.009902298E0,-6.397950172E0,4.225950241E0,3.277950048E0
1.012391949E0,-6.343050480E0,4.300050259E0,3.039000034E0
1.014881607E0,-6.442950249E0,4.357950211E0,2.887950182E0
1.017371308E0,-6.525000095E0,4.453950405E0,2.839950085E0
1.019860994E0,-6.544050217E0,4.542000294E0,2.842950106E0
1.022350553E0,-6.361950397E0,4.882050037E0,2.851950169E0
1.024840150E0,-6.493950367E0,4.980000019E0,2.752050161E0
1.027329857E0,-6.759000301E0,4.828950405E0,2.449950218E0
1.029819532E0,-6.822000504E0,4.861050129E0,2.116950035E0
1.032309208E0,-6.903000355E0,4.900950432E0,1.662000060E0
1.034798867E0,-7.023000240E0,4.936950207E0,1.071000099E0
1.037288564E0,-7.120950222E0,4.996950150E0,6.040500402E-1
1.039778250E0,-7.188000202E0,5.026050091E0,5.295000225E-2
1.042267809E0,-7.078050137E0,5.224950314E0,-4.129500091E-1
1.044757406E0,-7.054050446E0,5.395050049E0,-5.899500251E-1
1.047247078E0,-7.056000233E0,5.562000275E0,-5.299500227E-1
