"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.565094517E0,-4.092848778E0,-4.555230141E-1,2.505469084E0
1.570073761E0,-5.108997822E0,-4.301710129E-1,7.682390213E-1
1.575053079E0,-5.326642990E0,-3.023909926E-1,-9.481509924E-1
1.580032405E0,-4.961174011E0,-1.963360012E-1,-2.571235895E0
1.585011760E0,-4.437717915E0,4.036600143E-2,-3.655500889E0
1.589991005E0,-3.977504015E0,4.248960018E-1,-4.395958900E0
1.594970309E0,-3.702822924E0,5.952060223E-1,-5.006132126E0
1.599949680E0,-3.510667086E0,9.521070123E-1,-4.921875000E0
1.604929028E0,-3.033025026E0,9.443629980E-1,-4.980556965E0
1.609908385E0,-2.970607996E0,1.297649980E0,-4.217723846E0
1.614887620E0,-2.879719019E0,3.265892029E0,-1.385964990E0
1.619866925E0,-1.431434989E0,2.155797005E0,-8.380529881E-1
1.624846251E0,-2.072860003E0,1.952160001E-1,-1.730756044E0
1.629825472E0,-2.655070126E-1,-8.908960223E-1,-3.157040119E0
1.634804772E0,9.049500227E-1,-1.423102975E0,-3.069279909E0
1.639784098E0,7.718499899E-1,-1.565099001E0,-1.992023945E0
1.644763439E0,3.102600016E-2,-1.391968966E0,-1.849710047E-1
1.649742684E0,-1.011086941E0,-1.157084942E0,9.126920104E-1
1.654721988E0,-2.395409107E0,-7.480340004E-1,2.052697897E0
1.659701338E0,-3.654247999E0,-3.841999918E-2,2.798719883E0
1.664680694E0,-4.478785038E0,5.625000000E-1,2.272861958E0
1.669659939E0,-4.787871838E0,8.860629797E-1,9.844560027E-1
1.674639248E0,-4.895184994E0,1.282564044E0,-4.079000093E-3
1.679618574E0,-4.814009190E0,1.504240990E0,-3.770009875E-1
1.684597929E0,-4.280667782E0,1.459967017E0,-1.383090019E-1
1.689577154E0,-3.495260000E0,1.092687011E0,3.181799948E-1
1.694556414E0,-2.584646940E0,4.514270127E-1,6.032720208E-1
1.699535757E0,-1.667390943E0,-1.054100022E-1,7.266640067E-1
1.704515121E0,-1.095981002E0,-5.361109972E-1,7.424619794E-1
1.709494371E0,-1.064481974E0,-7.125459909E-1,7.471910119E-1
1.714473675E0,-1.084663987E0,-1.059744000E0,9.920330048E-1
1.719452986E0,-1.454938054E0,-1.179173946E0,9.935209751E-1
1.724432342E0,-2.179112911E0,-1.083928943E0,9.385979772E-1
1.729411587E0,-2.837800026E0,-9.027680159E-1,7.359229922E-1
1.734390846E0,-3.031658888E0,-8.213419914E-1,9.100880027E-1
1.739370190E0,-2.869674921E0,-6.620929837E-1,1.236467957E0
1.744349434E0,-2.246396065E0,-7.552189827E-1,1.410923004E0
1.749328626E0,-1.615795970E0,-6.936079860E-1,1.549769044E0
1.754308182E0,-1.029085040E0,-6.928300261E-1,1.773751974E0
1.759287337E0,2.243140042E-1,-8.400819898E-1,2.406275988E0
1.764266725E0,7.570869923E-1,-6.079469919E-1,3.022887945E0
1.769246035E0,-6.888200343E-2,-2.840290070E-1,2.561945915E0
1.774225417E0,-5.764250159E-1,5.154300109E-2,2.492737055E0
1.779204573E0,-6.745439768E-1,3.144640028E-1,2.815711975E0
1.784183956E0,-7.501450181E-1,3.604069948E-1,3.160670042E0
1.789163266E0,-8.486880064E-1,2.807739973E-1,3.130867958E0
1.794142653E0,-1.167768955E0,3.184500039E-1,3.032099962E0
1.799121809E0,-1.251431942E0,3.229970038E-1,3.024633884E0
1.804101177E0,-1.519199014E0,3.724969923E-1,3.085187912E0
1.809080486E0,-1.807522058E0,2.416310012E-1,2.901844025E0
1.814059869E0,-2.170161963E0,1.839289963E-1,2.836152077E0
1.819039250E0,-2.399733067E0,3.999000043E-2,2.755948067E0
1.824018406E0,-2.246802092E0,-1.070410013E-1,2.849869013E0
1.828997788E0,-1.832502961E0,-5.203989744E-1,2.858659983E0
1.833977088E0,-1.619547963E0,-7.258039713E-1,2.588808060E0
1.838956471E0,-1.673138976E0,-7.418829799E-1,2.258234978E0
1.843935626E0,-1.814206958E0,-6.171979904E-1,1.455245972E0
1.848914932E0,-1.978566051E0,-4.419080019E-1,7.910619974E-1
1.853894317E0,-1.898954034E0,-3.626950085E-1,1.503459960E-1
1.858873473E0,-1.640061975E0,-3.385600075E-2,-2.970770001E-1
1.863852841E0,-1.317368031E0,3.894369900E-1,-3.972780108E-1
1.868832151E0,-9.389539957E-1,8.646640182E-1,-2.755129933E-1
1.873811534E0,1.274863005E0,-1.804569960E-1,1.600970030E-1
1.878790927E0,7.633309960E-1,4.693489969E-1,-9.764900059E-2
1.883770083E0,-2.213920057E-1,1.431887984E0,4.236900061E-2
1.888749466E0,-8.396210074E-1,2.250118017E0,5.225999951E-1
1.893728761E0,-1.045400977E0,2.650119066E0,1.081015944E0
1.898708144E0,-1.182088017E0,2.750619888E0,1.492483974E0
1.903687300E0,-1.327589035E0,2.632601976E0,1.988901973E0
1.908666663E0,-1.359207988E0,2.468025923E0,2.362292051E0
1.913645973E0,-1.382802963E0,2.240257025E0,2.527682066E0
1.918625342E0,-1.378887057E0,2.062221050E0,2.508260965E0
1.923604498E0,-1.420191050E0,1.972977042E0,2.609692097E0
1.928583880E0,-8.411509991E-1,1.404191971E0,2.790766001E0
1.933563185E0,-1.431269944E-1,7.344639897E-1,2.828927994E0
1.938542568E0,7.338209748E-1,2.520439923E-1,3.244349003E0
1.943521723E0,1.149466038E0,8.399800211E-2,3.680949926E0
1.948501019E0,1.129403949E0,-2.905100025E-2,3.791735888E0
1.953480404E0,8.055469990E-1,-1.371899992E-1,3.171530962E0
1.958459788E0,-5.024800077E-2,-3.537279963E-1,1.024402976E0
1.963438934E0,-6.705350280E-1,-1.856389940E-1,-6.944659948E-1
1.968418317E0,-6.811490059E-1,1.796649992E-1,-9.619359970E-1
