"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.911042399E0,-9.527999908E-2,3.963299990E-1,-4.123010039E-1
1.916022091E0,8.996699750E-2,4.165799916E-1,1.789700054E-2
1.921001783E0,1.066780016E-1,3.125669956E-1,3.843109906E-1
1.925981466E0,-3.423000127E-2,1.331110001E-1,5.739219785E-1
1.930961158E0,9.299999801E-4,-6.278400123E-2,6.247310042E-1
1.935940850E0,-3.837929964E-1,-8.778700233E-2,1.204797029E0
1.940920552E0,-5.202800035E-1,-2.695799991E-2,1.524081945E0
1.945900244E0,-7.559159994E-1,2.198850065E-1,1.635056019E0
1.950879936E0,-7.318900228E-1,4.254480004E-1,1.871855974E0
1.955859629E0,-7.444660068E-1,7.541059852E-1,2.338087082E0
